Model;Link;Price usd($);Price UAH;City
Fiat Doblo Panorama 2020Easy New 1.4 MT (95 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-panorama-1862511.html;17 524 $;474 000 грн;Черкассы
Fiat Tipo 2021Entry 1.4 МТ (95 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1862509.html;14 156 $;382 900 грн;Черкассы
Fiat Ducato груз. 20212.3 290.9LB.4 (130 л.с.) 35 L1H1;https://auto.ria.com/newauto/auto-fiat-ducato-gruz-1863717.html;29 725 $;804 000 грн;Черкассы
Fiat Qubo пасс. 2021Easy 1.4 МТ (77 л.с.);https://auto.ria.com/newauto/auto-fiat-qubo-pass-1843959.html;13 859 $;13 859 $;Харьков
Fiat Fiorino груз. 2021Base 1.4 МТ (77 л.с.);https://auto.ria.com/newauto/auto-fiat-fiorino-gruz-1831885.html;12 567 $;339 900 грн;Херсон
Fiat Doblo Panorama 2020Easy New 1.4 MT (95 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-panorama-1861299.html;18 634 $;504 000 грн;Николаев
Fiat Tipo 2021Cross 1.0 МТ (100 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1863572.html;21 809 $;589 900 грн;Харьков
Fiat Doblo Panorama 2020Easy New 1.4 MT (95 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-panorama-1847696.html;19 003 $;514 000 грн;Харьков
Fiat Fiorino груз. 2020Base 1.4 МТ (77 л.с.);https://auto.ria.com/newauto/auto-fiat-fiorino-gruz-1852292.html;12 197 $;329 900 грн;Одесса
Fiat 500 2020Elaborabile Abarth 595 1.4T AT (145 л.с.);https://auto.ria.com/newauto/auto-fiat-500-1852695.html;25 876 $;699 900 грн;Одесса
Fiat Ducato груз. 2021Crew Cab 2.3 290.AXB.4 (130 л.с.) 35 L2H2;https://auto.ria.com/newauto/auto-fiat-ducato-gruz-1863786.html;33 163 $;897 000 грн;Днепр (Днепропетровск)
Fiat Qubo пасс. 2021Easy 1.4 МТ (77 л.с.);https://auto.ria.com/newauto/auto-fiat-qubo-pass-1853418.html;15 118 $;408 900 грн;Одесса
Fiat Doblo груз. 2020Corto New 1.3D МТ (90 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-gruz-1849221.html;16 637 $;450 000 грн;Харьков
Fiat Fiorino груз. 2020Base 1.4 МТ (77 л.с.);https://auto.ria.com/newauto/auto-fiat-fiorino-gruz-1848336.html;12 197 $;329 900 грн;Харьков
Fiat Qubo пасс. 2021Easy 1.4 МТ (77 л.с.);https://auto.ria.com/newauto/auto-fiat-qubo-pass-1862005.html;13 824 $;373 900 грн;Черкассы
Fiat Doblo груз. 2020New Maxi 1.3D МТ (90 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-gruz-1851784.html;17 217 $;476 900 грн;Харьков
Fiat 500 2020City Cross X (cross) 1.4i MultiAir AT (140 л.с.);https://auto.ria.com/newauto/auto-fiat-500-1840660.html;22 357 $;604 700 грн;Днепр (Днепропетровск)
Fiat Doblo пасс. 2021Active Lungo N1 New Maxi 1.3D MT (90 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-pass-1864106.html;19 447 $;526 000 грн;Харьков
Fiat Doblo груз. 2020New Maxi 1.3D МТ (90 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-gruz-1844210.html;18 001 $;486 900 грн;Одесса
Fiat Tipo 2021Mid 1.6 АТ (110 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1861441.html;19 221 $;519 900 грн;Николаев
Fiat Doblo пасс. 2021Active Lungo M1 New Maxi 1.6D MT (105 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-pass-1862766.html;22 405 $;22 405 $;Днепр (Днепропетровск)
Fiat Doblo пасс. 2020Active Corto New 1.3D MT (90 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-pass-1851296.html;18 892 $;511 000 грн;Одесса
Fiat Tipo 2021Mid 1.4 МТ (95 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1861302.html;15 802 $;427 400 грн;Николаев
Fiat Tipo 2021Mid 1.4 МТ (95 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1862402.html;15 894 $;429 900 грн;Тернополь
Fiat Qubo пасс. 2021Easy 1.3D MultiJet MT (75 л.с.);https://auto.ria.com/newauto/auto-fiat-qubo-pass-1862751.html;16 042 $;433 900 грн;Тернополь
Fiat Doblo груз. 2020New Maxi 1.3D МТ (90 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-gruz-1847982.html;17 262 $;466 900 грн;Днепр (Днепропетровск)
Fiat Tipo 2020Cross 1.0 МТ (100 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1861303.html;22 068 $;596 900 грн;Николаев
Fiat Doblo Panorama 2020Easy New 1.4 MT (95 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-panorama-1860224.html;19 003 $;514 000 грн;Тернополь
Fiat Doblo груз. 2020New Maxi 1.3D МТ (90 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-gruz-1862431.html;17 632 $;476 900 грн;Днепр (Днепропетровск)
Fiat 500 2021Base 1.2 AT (69 л.с.);https://auto.ria.com/newauto/auto-fiat-500-1862215.html;17 188 $;464 900 грн;Николаев
Fiat Ducato груз. 20212.3 290.AGB.4 (130 л.с.);https://auto.ria.com/newauto/auto-fiat-ducato-gruz-1854766.html;30 575 $;827 000 грн;Харьков
Fiat Doblo груз. 2021Corto New 1.3D МТ (90 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-gruz-1856164.html;17 447 $;471 900 грн;Днепр (Днепропетровск)
Fiat Doblo пасс. 2020Active Lungo N1 New Maxi 1.4 MT (95 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-pass-1861307.html;17 968 $;486 000 грн;Николаев
Fiat Doblo Panorama 2020Easy New 1.4 MT (95 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-panorama-1857699.html;18 264 $;494 000 грн;Тернополь
Fiat 500 2020Elaborabile Abarth 595 1.4T AT (145 л.с.);https://auto.ria.com/newauto/auto-fiat-500-1852908.html;25 876 $;699 900 грн;Днепр (Днепропетровск)
Fiat Doblo пасс. 2020Active Corto New 1.4 MT (95 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-pass-1858577.html;16 896 $;457 000 грн;Харьков
Fiat Tipo 2021Entry 1.4 МТ (95 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1863724.html;14 545 $;393 400 грн;Харьков
Fiat 500 2020Dolcevita 1.2 AT (69 л.с.);https://auto.ria.com/newauto/auto-fiat-500-1860805.html;16 818 $;454 900 грн;Тернополь
Fiat Ducato груз. 20212.3 290.9LB.4 (130 л.с.) 35 L1H1;https://auto.ria.com/newauto/auto-fiat-ducato-gruz-1859695.html;29 725 $;804 000 грн;Днепр (Днепропетровск)
Fiat Fiorino пасс. 2020Combi Elegant 1.4 МТ (77 л.с.);https://auto.ria.com/newauto/auto-fiat-fiorino-pass-1845482.html;13 605 $;368 000 грн;Днепр (Днепропетровск)
Fiat 500 2020City Cross X (cross) 1.4i MultiAir AT (140 л.с.);https://auto.ria.com/newauto/auto-fiat-500-1850664.html;22 179 $;599 900 грн;Тернополь
Fiat Tipo 2021Entry 1.4 МТ (95 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1858980.html;14 156 $;382 900 грн;Харьков
Fiat Qubo пасс. 2020Easy 1.4 МТ (77 л.с.);https://auto.ria.com/newauto/auto-fiat-qubo-pass-1855665.html;12 400 $;335 395 грн;Ровно
Fiat Doblo пасс. 2020Active Corto New 1.4 MT (95 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-pass-1860080.html;16 526 $;16 526 $;Днепр (Днепропетровск)
Fiat Ducato груз. 202135 L3H2 (290.BGB.4) (130 л.с.);https://auto.ria.com/newauto/auto-fiat-ducato-gruz-1840658.html;31 352 $;848 000 грн;Днепр (Днепропетровск)
Fiat Ducato груз. 20212.3 290.AGB.4 (130 л.с.);https://auto.ria.com/newauto/auto-fiat-ducato-gruz-1858375.html;30 612 $;828 000 грн;Днепр (Днепропетровск)
Fiat Qubo пасс. 2021Easy 1.3D MultiJet MT (75 л.с.);https://auto.ria.com/newauto/auto-fiat-qubo-pass-1862433.html;16 042 $;433 900 грн;Днепр (Днепропетровск)
Fiat Doblo пасс. 2020Active Corto New 1.4 MT (95 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-pass-1860928.html;15 713 $;425 000 грн;Харьков
Fiat Fiorino груз. 2021Base 1.4 МТ (77 л.с.);https://auto.ria.com/newauto/auto-fiat-fiorino-gruz-1847980.html;12 567 $;339 900 грн;Днепр (Днепропетровск)
Fiat Doblo пасс. 2020Active Corto New 1.4 MT (95 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-pass-1832721.html;16 526 $;16 526 $;Днепр (Днепропетровск)
Fiat Tipo 2021Entry 1.4 МТ (95 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1858883.html;14 526 $;392 900 грн;Тернополь
Fiat 500 2021Base 1.2 AT (69 л.с.);https://auto.ria.com/newauto/auto-fiat-500-1861378.html;16 818 $;454 900 грн;Киев
Fiat Tipo 2021Cross 1.0 МТ (100 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1861450.html;20 959 $;566 900 грн;Киев
Fiat Doblo пасс. 2020Base Nuovo 1.4 MТ (95 л.с.);https://auto.ria.com/newauto/auto-fiat-doblo-pass-1849726.html;16 711 $;452 000 грн;Киев
Fiat Fiorino пасс. 2020Combi Elegant 1.3D MT (75 л.с.);https://auto.ria.com/newauto/auto-fiat-fiorino-pass-1843350.html;16 009 $;433 000 грн;Киев
Fiat Tipo 2021Mid+ 1.4 МТ (95 л.с.);https://auto.ria.com/newauto/auto-fiat-tipo-1855436.html;15 432 $;417 400 грн;Киев
Fiat 500 2021Base 1.2 AT (69 л.с.);https://auto.ria.com/newauto/auto-fiat-500-1861355.html;15 595 $;421 820 грн;Киев
Fiat 500 2020Dolcevita 1.2 AT (69 л.с.);https://auto.ria.com/newauto/auto-fiat-500-1853592.html;17 188 $;464 900 грн;Киев
Fiat Ducato груз. 20202.3 290.AGB.4 (130 л.с.);https://auto.ria.com/newauto/auto-fiat-ducato-gruz-1843362.html;29 836 $;807 000 грн;Киев
